id,file,offset,category,original,translation,status,note
DATA5.BIN#1930983,DATA5.BIN,1930983,对话,"が神社に誘うんで
何かと思ったけど、
フリーマーケットだったんだな。
けど、いいな…ここって。
なんか、雰囲気があったかくてさ。
あの手作りの壷なんて、
作った人の人柄までわかるみたいだった。
来て良かったな…",,untranslated,
DATA5.BIN#1931191,DATA5.BIN,1931191,对话,"の言う通り、
ここならいろいろな発見がありそうだよ。",,untranslated,
DATA5.BIN#1931256,DATA5.BIN,1931256,对话,"と一緒に
フリーマーケットに行った。
だけど、変な奴だね、あいつも。
『あたしのハートを探してる』か…。
まったく、笑っちゃうよ。
でも…不思議なもんだな…、
ちょっと前ならそんな台詞、
嫌でたまらなかったのに…、
今はそんなに嫌じゃない。
どうしてかな…
もしかして…",,untranslated,
DATA5.BIN#1931521,DATA5.BIN,1931521,菜单,"だから？
…まさか…。",,untranslated,
DATA5.BIN#1931551,DATA5.BIN,1931551,菜单,マリンブリッジに行った…,,untranslated,
DATA5.BIN#1931581,DATA5.BIN,1931581,对话,"と一緒だ。
きれいだったな、海から見る風景…
そう、海も、町も…全部。
でも、あたしは夕日が一番好きだ。",,untranslated,
DATA5.BIN#1931688,DATA5.BIN,1931688,对话,"は『なんだかはかない感じ』って
言ってたけど、だからこそ
より強く心に残るんだって思うよ。
はかなくて、哀しくて、それでいて
とても鮮烈で…。
あのまま、ずっと見ていたかったな。",,untranslated,
DATA5.BIN#1931867,DATA5.BIN,1931867,菜单,と一緒にさ…。,,untranslated,
DATA5.BIN#1931890,DATA5.BIN,1931890,对话,"マリンブリッジから見る町は
とても小さくて…なんだか
まるで積み木みたいな感じかな。
だけど…
あの中にいろんな人たちがいて、
いろんな思いがあって…
そう考えると、何だかあの積み木が
とてもいとおしく思えてくる。",,untranslated,
DATA5.BIN#1932103,DATA5.BIN,1932103,对话,"は『そんな考え方もあるかもね』
ってうなずいてたな。
こんなこと、普通は考えないものなのかな…。",,untranslated,
DATA5.BIN#1932206,DATA5.BIN,1932206,对话,"植物園か…いいな、ここって。
静かで、とても落ち着いてて、
草木の…いろんな植物たちの声が
耳をすますと聞こえてくるんだ。",,untranslated,
DATA5.BIN#1932331,DATA5.BIN,1932331,对话,"はうらやましがってたけど…
わかんないよ、そんな風に思うなんて。
草木だって生きてるし、心だって持ってる。
通じるはずだよ、同じ生き物なんだから。
難しいことなんてないんだから…。",,untranslated,
DATA5.BIN#1932516,DATA5.BIN,1932516,对话,"植物園に来ると、何だか落ち着くよ。
とても静かで、ゆったりしてて…
何だか眠くなってくるくらいだ。",,untranslated,
DATA5.BIN#1932618,DATA5.BIN,1932618,对话,"は『こんな所で寝るのか』って
言ってたけど…わかんないかな、
こういう所の方が気分良く
寝られるってのにね。
もっとも、あたしはどこでも
眠れるんだけどね…。",,untranslated,
DATA5.BIN#1932785,DATA5.BIN,1932785,对话,"と一緒に
デパートのブティックに行ってみた。
多分、自分一人じゃ行かないな、ああいう所。
けど…わかんないよな。
あんなチャラチャラして動きにくい服、
どこがいいんだか。
普通の女の子って、ああいう服に
憧れるもんなのかな。
けど…",,untranslated,
DATA5.BIN#1933014,DATA5.BIN,1933014,对话,"、言ってたな…
『あたしにも似合う』だって？
なに言ってるんだ、全く。
あたしにあんな服が似合うはずないだろ。
似合うはず…ないよ…。",,untranslated,
DATA5.BIN#1933153,DATA5.BIN,1933153,对话,"ブティックに来ると目が痛くなる…。
どこを見ても派手な服ばかりでさ。
けど、",,untranslated,
DATA5.BIN#1933232,DATA5.BIN,1933232,对话,"、なにお世辞なんて
言ってるんだか…
ま、悪い気はしないけどね。
ほんのちょっとだけど、
その気になっちゃったよ…。",,untranslated,
DATA5.BIN#1933353,DATA5.BIN,1933353,对话,デパートの食品売り場に行った…、,,untranslated,
DATA5.BIN#1933391,DATA5.BIN,1933391,对话,"と一緒だ。
けど、来るんじゃなかったかな。
どうしてあそこに売ってるのって
どれもあんなに高いのかな…",,untranslated,
DATA5.BIN#1933496,DATA5.BIN,1933496,对话,"はどう思ってるか知らないけど
おいしさと値段は関係ないって思うけどね。
ま、料理しないあたしにはわかんない事かもな…。",,untranslated,
DATA5.BIN#1933626,DATA5.BIN,1933626,对话,"と一緒に宝石展に行った…
あまり興味なんてなかったけどね。
確かにきれいだよ、宝石って。
でも、そのまわりには人の欲や悪意…
いろんな邪念が渦巻いてるからね。
見てると頭が痛くなりそうだったよ。",,untranslated,
DATA5.BIN#1933821,DATA5.BIN,1933821,对话,"もなに言ってるんだろうな。
『あたしも興味があるんじゃないか』って？
冗談じゃないね。
ま、興味があるとすれば…
どうして人はただの石ころに
血相を変えて群がるのか、ってことくらいかな。",,untranslated,
DATA5.BIN#1934016,DATA5.BIN,1934016,对话,"とデパートのバーゲンセールに
行ったんだけど…やめとけばよかったな。
どうしてこの手の所ってどこも
同じような雰囲気なのかね、
品物に群がってる連中、どいつもこいつも
殺気立っててさ…本当、息が詰まりそうだ。
けど…",,untranslated,
DATA5.BIN#1934231,DATA5.BIN,1934231,对话,"『俺たちも買いに行こう』だって？
図太いんだか無神経なんだか…、
あたしは絶対ゴメンだよ。",,untranslated,
DATA5.BIN#1934333,DATA5.BIN,1934333,对话,"に誘われなきゃ、
ゲームショップに行こうなんて
思わなかっただろうな。
けど、わからないな…
面白いのかな、ゲームって。
あたしはやったことないからね。",,untranslated,
DATA5.BIN#1934486,DATA5.BIN,1934486,对话,"は『やったら面白さがわかる』
なんて言ってたけど、
最初からそんな気ないからな…。",,untranslated,
DATA5.BIN#1934575,DATA5.BIN,1934575,对话,"ＣＤショップで、ずいぶん懐かしい歌を見つけた。
あたしが本当に小さかった頃の歌だ。",,untranslated,
DATA5.BIN#1934662,DATA5.BIN,1934662,对话,"は『素敵だろうね』って
言ってたけど、そんなたいした歌じゃない。
ただ、よく歌ってたから耳に残ってるだけさ。
思い出すよ…あの頃のこと。
もう一度あの頃に帰れたら…
なんだか妙に感傷的になってるな、あたし。",,untranslated,
DATA5.BIN#1934872,DATA5.BIN,1934872,对话,"全く…何回来ても慣れないな、ジャンク屋ってさ。
好きなヤツは好きなんだろうけど、
あたしは絶対慣れないよ。
けど、",,untranslated,
DATA5.BIN#1934988,DATA5.BIN,1934988,对话,"、なに考えてるんだか。
『俺にもわかんない』だって？
売ってるものについて何も知らないのに、
どうして店に入ろうとするんだろうな。
結局何のための来たのかわかんないよ。
無責任っていうか…、わかんないヤツだね。",,untranslated,
DATA5.BIN#1935207,DATA5.BIN,1935207,对话,"って、よっぽどジャンク屋が
気に入ってるみたいだな。
あたしは全然なんだけどね…。
まったく、あたしもどうして
こんなとこについて来てるんだか。
けど、",,untranslated,
DATA5.BIN#1935359,DATA5.BIN,1935359,对话,"、
『ヤバイ物を売買してる』だなんて…
本当、嫌な冗談だな。
一瞬信じちゃったよ、まったく。",,untranslated,
DATA5.BIN#1935457,DATA5.BIN,1935457,对话,"久しぶりだな、スケートなんて。
スケート自体はすごく好きなんだ、
こういう所にはほとんど来ないけどね。
でも、",,untranslated,
DATA5.BIN#1935569,DATA5.BIN,1935569,对话,"はちょっとゆううつそうだ。
『スケートは苦手』とか言ってたけど…
最初から苦手だと思ってるから滑れないんだよ。
こういうのは慣れれば誰でも滑れるんだからさ。
ま、あたしが教えてやるか…。
感謝しなよ、こんなこと、めったにないんだから。",,untranslated,
DATA5.BIN#1935807,DATA5.BIN,1935807,对话,"スケートに行くと、氷上バレーみたいに
鮮やかに滑ってるカップルがいた。
すごくきれいで…カッコ良かったな。
あたしが滑るの忘れて、
つい見とれてしまったくらいなんだから。
なんかいいな、ああいうの。
お互いの息がよっぽど合ってないとできないよ。
けど、",,untranslated,
DATA5.BIN#1936057,DATA5.BIN,1936057,对话,"、
『メンドくさいだけだよ』だって？
どうしてそういう考えしかできないのかね。
一気に気分ぶち壊しだよ、まったく…。",,untranslated,
DATA5.BIN#1936184,DATA5.BIN,1936184,对话,"と一緒にゲームセンターに行った。
一人じゃ絶対に来なかったろうな、多分。
何すればいいのかまったくわからないから",,untranslated,
DATA5.BIN#1936300,DATA5.BIN,1936300,对话,"に聞いたら、
クレーンゲームを勧めてくれた。
なるほどね、他のゲームよりは
少し興味あるよ。
ま、せっかく来たんだしってことで
とりあえず一回遊んでみた。
…んー、もう何回か遊べば
コツがつかめそうな気がしたけど、
そんなムキになってやるもんでも
ないな、あれって。",,untranslated,
DATA5.BIN#1936566,DATA5.BIN,1936566,对话,"さすがに何回も来てると、
なんで皆がクレーンゲームに
夢中になるか、少しはわかってきたかな。
別にどうしても欲しいってわけじゃないけど、
全然取れないってのもちょっと悔しいからね。
けど、",,untranslated,
DATA5.BIN#1936754,DATA5.BIN,1936754,对话,"、
『何度やっても同じ』だって？
せっかく面白くなってきたのにさ…。
けど、おかしなもんだね。
普通ならそれってあたしの台詞なのにな。
…ま、いっか、たまにはね。",,untranslated,
DATA5.BIN#1936925,DATA5.BIN,1936925,对话,"と一緒に体感ゲームコーナーに
行ったんだけど…
正直、つらかった。
どうしてあんなにうるさいんだかな、
何度も耳をふさぎそうになっちゃったよ。
それなのに",,untranslated,
DATA5.BIN#1937079,DATA5.BIN,1937079,对话,"、
『ゲームの良さがわからない』だって？
余計なお世話だよ、まったく。
やっぱりあたしは静かな方が好きだね…。",,untranslated,
DATA5.BIN#1937195,DATA5.BIN,1937195,对话,"初めてダンスゲームをやってみた。
せっかくゲームセンターに来て、
何もやらないってのももったいないしね
けど…どうしちゃったのかな？
あたしは別に画面に合わせて動いてただけなのに、
いつのまにか後ろにずいぶん多くの人が集まってた。
おかげでちょっとやりにくかったな…",,untranslated,
DATA5.BIN#1937461,DATA5.BIN,1937461,对话,"は『あたしが上手いから』
なんてお世辞言ってたけど、
あれってそんなに難しいことかなぁ。
やっぱりゲームってわかんないよ。",,untranslated,
DATA5.BIN#1937594,DATA5.BIN,1937594,对话,"と一緒に映画に行った…
本物のペンギンの映像に
人間の声を入れた映画だったけど、
あたしには最後まで
居心地の悪い映画でしかなかったな。
ペンギンたち、みんな窮屈そうだった。
台詞とペンギンの気持ち、全然合ってなかったしね。",,untranslated,
DATA5.BIN#1937818,DATA5.BIN,1937818,对话,"は『そんなことない』って
言ってたけど…
どうしてわかんないのかな。
みんな黙って観てたんで、その時はそれ以上
言わなかったけどね…",,untranslated,
DATA5.BIN#1937960,DATA5.BIN,1937960,对话,"と一緒に映画に行った。
『少女時代』って昔の映画だった。
映画そのものはあんまり面白いとも
思わなかったけど、最後まで退屈はしなかった。
小さい頃の御田さんが出てたからだ。",,untranslated,
DATA5.BIN#1938134,DATA5.BIN,1938134,对话,"も言ってたけど、
小さい頃から御田さんの演技ってすごかったんだな。
何しろ門外漢のあたしだって、
ずっと目が離せなかったくらい
なんだから…。",,untranslated,
DATA5.BIN#1938281,DATA5.BIN,1938281,对话,"やっぱり期待通りだったな、
『メタルギアソリッド』。
アクション映画はこうでないとね。
特に、主人公のソリッド・スネーク、
あれこそ男の中の男、って感じだよ、
カッコ良くてさ。
けど、",,untranslated,
DATA5.BIN#1938464,DATA5.BIN,1938464,对话,"は違うみたいだ。
『ちょっと怖い』だって？
あの魅力がわかんないようじゃ、
男としてはまだまだだね。
もっと修行しな、って感じだよ。",,untranslated,
DATA5.BIN#1938606,DATA5.BIN,1938606,对话,"と映画に行った。
『ラブラブ四面楚歌』って映画だ。
なかなか面白かったけど、
あの主人公だけはいただけない。
四人姉妹をだまして、全員と同時に付き合うなんて。
ああいうヤツ、本当にいるのかな…
そう思って、",,untranslated,
DATA5.BIN#1938811,DATA5.BIN,1938811,对话,"に聞いてみたら、
『身につまされる』なんて答えたけど…
一瞬本気で怒りそうになったよ。
ま、冗談だとは思うけどね、本当だったら…
許せないね、絶対に。
ああいうのは映画の中だからこそ
笑ってられるんだからさ。",,untranslated,
DATA5.BIN#1939022,DATA5.BIN,1939022,对话,"クラシックのコンサートに行ったんだけど、
ちょっと物足りなかったかな。
だけど、",,untranslated,
DATA5.BIN#1939105,DATA5.BIN,1939105,对话,"ときたら…
『素養がないと良さがわからない』だって？
ああ、そうかい、それじゃ",,untranslated,
DATA5.BIN#1939186,DATA5.BIN,1939186,对话,"は
さぞかし素養にあふれてるんだろうな。
いっそのこと指揮者にでもなったらどうだい？
イヤな気分だね、まったく。",,untranslated,
DATA5.BIN#1939304,DATA5.BIN,1939304,对话,"『ＵＰａｎｄＤＯＷＮ』のコンサートに
行ったんだけど、楽しかったな…
やっぱりあたしには
ロックが一番合ってるよ。",,untranslated,
DATA5.BIN#1939421,DATA5.BIN,1939421,对话,"も『好きだ』って言ってたし、
来て良かったな、本当にね。",,untranslated,
DATA5.BIN#1939485,DATA5.BIN,1939485,对话,"アイドルのコンサートって、
ピンとこないんだよな…。
『恋羽こなみ』って、有名なアイドル…
っていうか本当は声優…らしいんだけど、
あたしにはどっちでも同じだよ。
そもそも興味ないしね。
けど、",,untranslated,
DATA5.BIN#1939678,DATA5.BIN,1939678,对话,"は
それが気に入らないみたいだ。
『アイドル道の修行が足りない』って？
余計なお世話だよ。",,untranslated,
DATA5.BIN#1939774,DATA5.BIN,1939774,对话,"『Ｕ＿Ｒｕｗａ＿Ｓｅｅ』って
バンドのコンサートに行ったんだけど、
ちょっと拍子抜けだったかな。
ファッションと歌がイマイチ合ってないんだよな。
けど、",,untranslated,
DATA5.BIN#1939927,DATA5.BIN,1939927,对话,"、
『見た目だけじゃ判断できない』だって？
ロックってのはファッションだって
重要なメッセージなんだ。
使うのは耳だけじゃないんだよ。
それをわかんないなんて、
まだまだかな…",,untranslated,
DATA5.BIN#1940115,DATA5.BIN,1940115,对话,"『ザ・タイツメン』か…
やっぱりすごいな、捨て身の芸ってのは。
本当、感動しちゃうよ。
だけど、",,untranslated,
DATA5.BIN#1940213,DATA5.BIN,1940213,对话,"にはちょっとな。
『全然捨て身じゃない』だって？
だったらやってみせてほしいね、その場でさ。
人のやってることを馬鹿にして喜ぶってのは最低だ。
あたしは絶対許せないよ、
それがどんなヤツだってね。",,untranslated,
DATA5.BIN#1940413,DATA5.BIN,1940413,菜单,プラネタリウムか…。,,untranslated,
DATA5.BIN#1940439,DATA5.BIN,1940439,对话,"には悪いけど、
あたしはずっと眠くて仕方なかったな。",,untranslated,
DATA5.BIN#1940496,DATA5.BIN,1940496,对话,"は『あんなに感動的なのに』なんて
言ってたけど…
そりゃ、ここの星空は雲で隠れたりすることは
ないし、星座について細かく教えてくれたり…
それなりに面白いとは思うよ。
けど…本当の星の光は作り物よりずっと…
ずっときれいなんだ。
眠くなる間もないくらいにね。
本当の星の輝きを見たことが一度でもあれば、",,untranslated,
DATA5.BIN#1940796,DATA5.BIN,1940796,对话,"だってあんなことは
言わないと思うけどなぁ。",,untranslated,
DATA5.BIN#1940848,DATA5.BIN,1940848,对话,"プラネタリウムに行ったら、七夕の伝説について
解説していた。
愛する二人が離ればなれになる伝説か…",,untranslated,
DATA5.BIN#1940950,DATA5.BIN,1940950,对话,"は
『ロマンチックでいい』なんて言うけど、
あたしはそういうの、好きじゃない。
そりゃストーリーとしちゃいいかもしれない、
だけど、愛する者同士がずっと一緒に
なれないなんて…本当だったら耐えられない。
悲しすぎるよ…。",,untranslated,
DATA5.BIN#1941173,DATA5.BIN,1941173,对话,"秋のプログラムは流星群についてだった。
スクリーンいっぱいに流星群が映し出されて、
つい、願い事してしまいそうになっちゃったよ。
けど、",,untranslated,
DATA5.BIN#1941311,DATA5.BIN,1941311,对话,"は意外そうだった。
『あたしはそんなこと信じないって思ってた』
ってね。
そうだな、裏切られてばっかりだったし。
…だけど…。
いいだろ、そんな時があったって。",,untranslated,
DATA5.BIN#1941484,DATA5.BIN,1941484,对话,"と一緒に
プラネタリウムに行った。
スクリーンに映った流星群に祈ってる
女の子がいたって",,untranslated,
DATA5.BIN#1941574,DATA5.BIN,1941574,对话,"に話したら、
『かなうわけない』って言ってたな。
そんなことないさ。
大切なのは思いの強さだよ。
そりゃ、あたしは神様も伝説も信じてないけど…
でも、やっぱり応援してやりたいんだ、
人の思いをね。",,untranslated,
DATA5.BIN#1941778,DATA5.BIN,1941778,对话,"と一緒に室内プールに行った。
こういう所、あまり来ないんだけど
なんか変だったな。
いろんな所から見られてる感じがしてさ。",,untranslated,
DATA5.BIN#1941903,DATA5.BIN,1941903,对话,"は、
『みんなあたしのことが気になってる』
なんて言ってたけど、
楽しいのかな、あたしなんて見て。
ま、別に気にしないからいいんだけどさ。",,untranslated,
DATA5.BIN#1942046,DATA5.BIN,1942046,对话,"室内プールに行ったら、知らない連中が
やけになれなれしく話しかけてきた。
ナンパって言うのかな、あれって。
ま、ちょっと真剣に目を見て話したら、
どこかに行っちゃったけどね。",,untranslated,
DATA5.BIN#1942222,DATA5.BIN,1942222,对话,"に話したら、ずいぶん興奮してた。
『どいつだ、ぶっ飛ばす！』だってさ。
なにムキになってんだ…って思ったけど、
ちょっとうれしかったかな。",,untranslated,
DATA5.BIN#1942366,DATA5.BIN,1942366,对话,"プールに行ったら、新しく
ウォータースライダーなんてのができてた。
いいね、こういうのを待ってたんだ。
さっそく急流で風を切って滑ろうかって思ったら、",,untranslated,
DATA5.BIN#1942519,DATA5.BIN,1942519,对话,"、どっちも怖いから嫌だなんて…。
ちぇっ、意気地がないな。
滑ってみたら怖さなんて忘れるに決まってるのに…
結局一人で滑ったけど、
あんまり楽しくなかったな…
がっかりだよ。",,untranslated,
DATA5.BIN#1942697,DATA5.BIN,1942697,对话,"プールに行くと、新しくボディボードの
コーナーができてた。
波乗りか…いいね、ロマンがあるよ。",,untranslated,
DATA5.BIN#1942795,DATA5.BIN,1942795,对话,"も『一緒にやってみよう』って
言うから、思い切って一番高い波に
挑戦してみた。
あれはなかなか楽しいもんだね。
機会があったらまたやってみたいよ。",,untranslated,
DATA5.BIN#1942946,DATA5.BIN,1942946,对话,"観覧車って、あんまり好きじゃなかったんだ。
他にも面白い乗り物はたくさんあるのに、
ゴンドラの中でじっとしてるだけの乗り物なんて
面白いのかな、ってね。
けど、ずっと乗ってるうちに良さがわかってきた
ような気がするよ。
いいもんだね、ゆっくり空の散歩って。
『これが観覧車の良さだよ』か…",,untranslated,
DATA5.BIN#1943233,DATA5.BIN,1943233,对话,"に感謝しなきゃな。
あいつがいなきゃ、観覧車に乗ることもなくて…
こんな楽しさ、ずっと知らなかっただろうからね。",,untranslated,
DATA5.BIN#1943352,DATA5.BIN,1943352,对话,"観覧車の中で聞いてみたんだ…
てっぺんで宙づりのままになったらどうする、
ってね。",,untranslated,
DATA5.BIN#1943438,DATA5.BIN,1943438,对话,"はずいぶんムキになってね
『あたしだけでも助ける』だってさ。
おかしいよな、ほんの冗談なのに。
でも、おかしいけど…うれしかった。
ちょっと、気恥ずかしいけどね。",,untranslated,
DATA5.BIN#1943605,DATA5.BIN,1943605,对话,"遊園地って言ったらジェットコースター！
まずこいつに乗らないと始まらないよ。
けど、",,untranslated,
DATA5.BIN#1943692,DATA5.BIN,1943692,对话,"め、『つまんない』だって？
それって、もっとすごい乗り物
知ってるってことだよな。
人をこんだけイヤな気分にさせたんだ、
そうでなきゃ…許さないよ。",,untranslated,
DATA5.BIN#1943858,DATA5.BIN,1943858,对话,"と
ゴーストハウスってのに行った。
初めから期待なんてしてなかったけど。
やっぱり全然怖くなかったな。
あまりに退屈だからあたしの方から怖がらせ方を
教えてやった。
そしたら",,untranslated,
DATA5.BIN#1944031,DATA5.BIN,1944031,对话,"は
『どうしてそういうことできるかな』だってさ。
なに言ってるんだよ。
客は怖がるために入ってくるんだから、
怖がらせる方ももっと真剣にやらなきゃ。
せめてあたしが怖がるくらいでなきゃ…
って、あたしがお化けを怖がってちゃ、
どうしようもないんだけどさ。",,untranslated,
DATA5.BIN#1944287,DATA5.BIN,1944287,对话,遊園地のステージでヒーローショウをやってた。,,untranslated,
DATA5.BIN#1944337,DATA5.BIN,1944337,对话,"はけっこう楽しそうだったけど、
あたしは別にどうってことなかったな。
元からあんまり興味もないし。
だけど、不思議なんだよな…
どうしてあいつら、戦うときにいちいち
ポーズを決めたりするのかな。",,untranslated,
DATA5.BIN#1944532,DATA5.BIN,1944532,对话,"は『それがヒーローのお約束』って
言ってたけど、そんなの知るかっての。
ポーズなんて変な手間かけてたら、すぐに
やられてしまうんだからな、本当の闘いは…。",,untranslated,
DATA5.BIN#1944692,DATA5.BIN,1944692,对话,"ナイトパレードっていいな…暗い中、
星の光が集まったみたいに明るくて、きれいだ…。
けど",,untranslated,
DATA5.BIN#1944783,DATA5.BIN,1944783,对话,"、変なお世辞言うもんだね。
『あたしだって素敵だと思う』って…
一瞬なんて言っていいかわかんなかったよ
けど、どうしてだろう…不思議だな。
普通ならそんな浮いた言葉は嫌いなんだけど、",,untranslated,
DATA5.BIN#1944967,DATA5.BIN,1944967,对话,"に言われると
なんかうれしいような…
そんな気分だったよ…。",,untranslated,
DATA5.BIN#1945039,DATA5.BIN,1945039,对话,"と一緒に潮干狩りに行った。
もっとも、あたしはやらなかったけどね。",,untranslated,
DATA5.BIN#1945110,DATA5.BIN,1945110,对话,"は『潮干狩りやらないの』って
聞いてきたけど…、
わざわざ泥だらけになろうとは思わないし、
それに…遊びで貝を捕るなんて、
好きじゃないんだ。
生きてるんだしね、貝だって。",,untranslated,
DATA5.BIN#1945286,DATA5.BIN,1945286,对话,"せっかく海に行ったのはいいんだけど、
あたしは泳ぐの、遠慮した。",,untranslated,
DATA5.BIN#1945355,DATA5.BIN,1945355,对话,"には悪いことしちゃったな…。
『海水浴嫌い？』なんて聞かれたけど、
別にそんなわけじゃないんだ。
海の中にはいろんなヤツがいるからね、
荒れてる時はそれが表に出やすいんだ。
でも、こんなこと言っても信じないよな…普通。",,untranslated,
DATA5.BIN#1945577,DATA5.BIN,1945577,对话,"海から見た夕日っていいな…。
海全体が金色に染まって、まるで夢の世界にでも
来たみたいでさ。
でも、",,untranslated,
DATA5.BIN#1945679,DATA5.BIN,1945679,对话,"は不満そうだったな…
『すぐ沈んでしまう』って。
確かにそうだね…だけど…
あたしは大好きなんだ、
はかないけど、だからこそ強く心に残る、
そんな夕日がね…。",,untranslated,
DATA5.BIN#1945841,DATA5.BIN,1945841,对话,"磯に行ったら、たくさんの釣り人が
海に釣り糸を垂らしてた。
わからないな…どうして釣りが趣味なんて
ヤツが多いんだか。",,untranslated,
DATA5.BIN#1945962,DATA5.BIN,1945962,对话,"は『釣ること自体が楽しい』って
言ってたけど、どこがだよ。
生き物の命を遊びで弄ぶのが楽しいなんて、
あたしには理解できないよ。
もっとも、理解する気もないけどね。",,untranslated,
DATA5.BIN#1946131,DATA5.BIN,1946131,对话,"岩場か…海じゃ一番好きな所だ。
ずっと見てても飽きないくらいにね。
けど、",,untranslated,
DATA5.BIN#1946208,DATA5.BIN,1946208,对话,"にとっては『荒っぽいだけ』
だそうだ…わかってないよ、全然。
本当にそれだけだって思ってるのか？
確かに荒っぽいけど、それだけじゃない。
力強くて、それでいて優しさがあってさ…
それくらいわかってて誘ってきたんだと
思ってたんだけどな…幻滅だよ。",,untranslated,
DATA5.BIN#1946462,DATA5.BIN,1946462,对话,"と一緒に牧場に行ったけど、
すっごくいい天気だったな…
風はさわやかで、日差しもあったかくてさ、
本当、来て良かったよ。
牧場の馬たちも、みんなすごく喜んでたしね。
けど、",,untranslated,
DATA5.BIN#1946634,DATA5.BIN,1946634,对话,"もおかしなこと聞くもんだな、
『馬の気持ちなんてわかるのか』だってさ。
わかって当然だって思うんだけどな。
何たって同じ生き物なんだしね。
別に難しくない、簡単なことなのに。",,untranslated,
DATA5.BIN#1946813,DATA5.BIN,1946813,对话,"牧場で、ずいぶん気性の荒そうな馬がいた。
でも、あたしが乗ったら
すぐおとなしくなってくれた。
ただ荒くれだったんじゃない…
あの馬は怖かったんだ、人間が。",,untranslated,
DATA5.BIN#1946971,DATA5.BIN,1946971,对话,"は
『あたしの気持ちが通じた』って言うけど、
別にあたしだから、ってんじゃない。
誰でも通じるよ…お互い信用しようとする
心があればね。
馬と人間って、パートナーなんだから。",,untranslated,
DATA5.BIN#1947154,DATA5.BIN,1947154,对话,"と山の湖に行った。
とても静かで、落ち着いた雰囲気…
あたしは好きだな、こういうの。",,untranslated,
DATA5.BIN#1947242,DATA5.BIN,1947242,对话,"は『夜は寂しいだろう』って
言ってたけど、そんなことないさ。
ここにはいろんな動物たちがいて、
静かなようでも確かな息吹がある…。
寂しくなんてないよ。",,untranslated,
DATA5.BIN#1947404,DATA5.BIN,1947404,对话,"と一緒に紅葉狩りに行った。
紅葉がとってもきれいで、雄大で…
それでいてすごく落ち着いてる。
これが自然の色ってやつなんだな。
でも、",,untranslated,
DATA5.BIN#1947539,DATA5.BIN,1947539,对话,"は何だか寂しそうだ。
『もう少しであの色も消える』か…
確かに紅葉って短くて、とてもはかないな。
だけど…だからこそ、一層きれいに輝いて、
強く心に残るんだって思うよ。",,untranslated,
DATA5.BIN#1947712,DATA5.BIN,1947712,对话,"スキーか…こんな風に遊びで
滑りに来たことなんてなかったな。
このスキーウェアも、実用性ばかりで地味だしね。
でも、気に入ってるんだ、この服。
別にいい思い出なんてなかったんだけど、
だからかな…すごく愛着があるんだ。
苦しい時も、ずーっと一緒だったからね。",,untranslated,
DATA5.BIN#1947970,DATA5.BIN,1947970,对话,"が『なかなか決まってる』って
言ってくれた時はうれしかったな…。",,untranslated,
DATA5.BIN#1948042,DATA5.BIN,1948042,对话,"同人誌即売会とかってのに行ったんだけど…
なんか、変わったイベントだったな。
熱気が普通のイベントとは全然違うし、
矢部の親戚みたいなヤツがたくさんいたし。",,untranslated,
DATA5.BIN#1948201,DATA5.BIN,1948201,对话,"に聞いたら、なんか言いにくそうに
口ごもってた。
『確かに独特』って…どういうイベントなんだ？
ま、あたしに合わない所だってのは
確かみたいだけどね…。",,untranslated,
DATA5.BIN#1948358,DATA5.BIN,1948358,对话,"また同人誌即売会に行ったんだけど…
会場の一角に並んでた、ピンク色のきれいな表紙で
薄っぺらい本がちょっと気になった。
けっこう売れてたみたいだったな。",,untranslated,
DATA5.BIN#1948513,DATA5.BIN,1948513,对话,"にそのことについて
聞いてみたんだけど、あいつ、『何のことかな』
とか言ってごまかすばかりで、
全然教えてくれないんだよな。
ありゃ、絶対買ってるぞ。
いつか見せてもらわないとな…。",,untranslated,
DATA5.BIN#1948704,DATA5.BIN,1948704,对话,"と一緒に同人誌即売会に行ったら、
ずいぶん不思議な服装の連中がたくさん歩いてた。
コスプレ、っていうのかな、ああいうの。",,untranslated,
DATA5.BIN#1948828,DATA5.BIN,1948828,对话,"は『やってみたい？』とか
聞いてきたけど、
あたしはああいう派手な格好は似合わないよ、
別にやりたいとも思わないし。
でも、",,untranslated,
DATA5.BIN#1948953,DATA5.BIN,1948953,对话,"、
なーんかしきりに惜しがってた
みたいなんだよな…何でだろ。",,untranslated,
DATA5.BIN#1949027,DATA5.BIN,1949027,对话,"と一緒に動物園に行ったけど…
なんか、あんまり楽しくなかったよ。
あそこにいる動物たち、
みんなオリの中で窮屈そうだ。
『そうしなきゃ襲われる』って",,untranslated,
DATA5.BIN#1949177,DATA5.BIN,1949177,对话,"は言ってたけど…
わかってないよ。
人間の都合で追い立てられて、
あんなオリに閉じこめられて…
あいつらにとって怖いのは
人間の方なんだから…。",,untranslated,
DATA5.BIN#1949325,DATA5.BIN,1949325,对话,"イヌねこランドか…
いいな、動物の放し飼いって。
でも、どうせなら犬や猫だけじゃなくて
他の動物の放し飼いってのもよかったのにな、
たとえば虎とかライオンとか…無理か。
ま、それはともかく…動物って、
誰にでもなつくってわけじゃないんだよな。",,untranslated,
